Index,SMILES
D21993,COc1cc2nc(nc(NC3CCN(Cc4ccccc4)CC3)c2cc1OC)N(C)CCCN(C)C
D21994,CC\C=C\CCOC(=O)c1cccnc1
D21995,N[C@@H](CCCCB(O)O)C(O)=O
D21996,CCOc1ccc(\C=C2/SC(=S)N(CCNCc3ccc(cc3)C(O)=O)C2=O)cc1
D21997,OC1(Cc2ccc(Cl)cc2)OC(=O)C(=C1c1c[nH]c2cc(Cl)ccc12)c1ccc(Cl)cc1
D21998,CCN(CC)c1nc2ccc(cc2c(C#N)c1Cc1ccc(cc1)-n1cccn1)C(O)(c1cncn1C)c1ccc(nc1)C(F)(F)F
D21999,Cc1sc-2c(c1C)C(=N[C@@H](CC(=O)OC1CCC(O)CC1)c1nnc(C)n-21)c1ccc(Cl)cc1
D22000,COc1nc2ccc(cc2c(Cl)c1OC)C(O)(c1cnc(C)n1C)c1cnc(C)n1C
D22001,COc1nc2ccc(cc2c(Cl)c1OCC1CC1)[C@@](O)(c1cncn1C)c1ccnc(c1)C(F)(F)F
D22002,Cc1cc(C(=O)Nc2cc(OC3=CC=C4NC(NC(=O)CCCN5CCC6(COC6)CC5)=CN4N3)ccc2C)n(C)n1
D22003,COc1cc2c(Oc3ccc(NC(=O)Nc4cc(C)on4)c(Cl)c3)ncnc2cc1OCCCC(=O)N1CCC2(COC2)CC1
D22004,COc1cc2ncnc(Oc3ccc(NC(=O)Nc4cccc(CN(C)CCO)c4)c(Cl)c3)c2cc1OC
D22005,Cc1cc(C(=O)Nc2cc(Oc3ccc4nc(NC(=O)CCCN5CCC6(COC6)CC5)cn4n3)ccc2C)n(C)n1
D22006,Nc1nc(CO[C@H]2[C@@H](O)C(CO)O[C@H](Sc3ccc(Cl)c(Cl)c3)C2O)cc(n1)-c1ccc(Cl)cc1
D22007,Cc1cc(C(=O)Nc2cc(Oc3ccc4nc(NC(=O)CN5CCC6(COC6)CC5)cn4n3)ccc2C)n(C)n1
D22008,CCn1nc(C(=O)NC[C@H]2CC[C@H](CO2)S(C)(=O)=O)c(Cl)c1-c1ccc(N[C@H](C)C(F)(F)F)cc1OC
D22009,C[C@@H](NC(=O)c1cc(NC2CCN(C)CC2)ccc1C)c1cccc2ccccc12
D22010,CC(=O)Nc1ccc(cc1F)-c1cc(CN2CCOCC2)c2ccc(Cl)cc2n1
D22011,Cc1ccc(S[C@H]2OC(CO)[C@H](O)C(OCc3cc(nc(N)n3)-c3ccc(Cl)cc3)[C@@H]2O)cc1Cl
D22012,NC(=O)c1cc(F)c(OCc2c(sc3c(O)ccc(Cl)c23)C(O)=O)c(F)c1
D22013,CC1=CCC2C(C1)c1c(O)cc(CC#CCCCN)cc1OC2(C)C
D22014,O=C(c1ccccc1)c1cccc(\C=c2/[nH]c(=O)\c(=C\c3ccccn3)[nH]c2=O)c1
D22015,Clc1sc(cc1Br)S(=O)(=O)NCCc1c[nH]c2ccccc12
D22016,NCc1ccc(NC(=O)[C@H](Cc2ccc3ccccc3c2)N=C(NC2CCCCC2)NC2CCCCC2)cc1
D22017,CCCC[P+](CCCC)(CCCC)Cc1ccc(NC(=O)[C@H](Cc2ccc3ccccc3c2)NC(=O)NC2CCCCC2)cc1
D22018,CCc1c([nH]c(C)c1C(C)=O)C(=O)Nc1ccc(F)c(c1)S(=O)(=O)N1CCOCC1
D22019,COC(=O)c1c(O)cc(O)c(Cl)c1CCc1nccn1Cc1ccccc1OC
D22020,Nc1nc2[nH]c(SCc3ccccc3Cl)nc2c(=O)[nH]1
D22021,CC1(C)CC(CC(C)(C)[N+]1(C)[O-])NC(=O)C(=O)Nc1ccc(Cl)c(F)c1
D22022,Cc1cn([C@H]2C[C@H](OP(N)(=O)OC[C@@H]3C[C@@H](OP(N)(=O)OC[C@H]4O[C@H](C[C@@H]4OP(N)(=O)OC[C@H](COP(N)(=O)OC[C@H]4O[C@H](C[C@@H]4OP(N)(=O)OC[C@H]4O[C@H](C[C@@H]4OP(N)(=O)OC[C@H]4O[C@H](C[C@@H]4OP(N)(=O)OC[C@H]4O[C@H](C[C@@H]4OP(N)(=O)OC[C@H]4O[C@H](C[C@@H]4OP(N)(=O)OC[C@H]4O[C@H](C[C@@H]4OP(N)(=O)OC[C@H]4O[C@H](C[C@@H]4OP(N)(=O)OC[C@H]4O[C@H](C[C@@H]4O)n4cnc5c4nc(N)[nH]c5=O)n4cnc5c4nc(N)[nH]c5=O)n4cc(C)c(=O)[nH]c4=O)n4cc(C)c(=O)[nH]c4=O)n4cnc5c4nc(N)[nH]c5=O)n4cnc5c4nc(N)[nH]c5=O)n4cc(C)c(=O)[nH]c4=O)n4cnc5c4nc(N)[nH]c5=O)O[C@H](CO)n4ccc(=O)[nH]c4=O)n4cnc5c4nc(N)[nH]c5=O)[C@@H](O3)n3cnc4c3nc(N)[nH]c4=O)[C@@H](COP(N)(=O)OC[C@@H](COP(N)(=O)O[C@H]3C[C@@H](O[C@@H]3COP(N)(=O)O[C@H]3C[C@@H](O[C@@H]3COC(=O)CCCC[C@@H]3SC[C@@H]4NC(=O)N[C@H]34)n3cnc4c3nc(N)[nH]c4=O)n3cnc4c3nc(N)[nH]c4=O)O[C@H](CO)n3ccc(=O)[nH]c3=O)O2)c(=O)[nH]c1=O
D22023,CC(=O)Nc1ccc(NC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(=O)NO)cc1
D22024,CC[C@H](C)[C@H](NC(=O)[C@H](CCC(O)=O)NC(=O)[C@H](CCC(O)=O)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@@H]1CCCN1C(C)=O)C(N)=O
D22025,COc1ccc(Cn2ccc(C)c(NC(=O)C(Cc3ccc(CC(O)=O)cc3)NC(=O)Cc3cccc4ccccc34)c2=O)cc1
D22026,O=C(CN1CCCC2=C1C(=O)N(C1CC1)C2=O)Nc1ccc(nn1)-c1cccnc1
D22027,NNC(=N)NCCC[C@H](N)C(O)=O
D22028,OC(=O)Cn1cnc2c(Oc3c(F)c(F)c(F)c(F)c3F)nc(NCc3ccc(cc3)C3CCCCC3)nc12
D22029,OC(=O)Cn1cnc2c(nc(NC(=O)C3CCCCC3)nc12)N1CCOCC1
D22030,NC(=O)[C@@H]1CCCc2c1[nH]c1ccc(Cl)cc21
D22031,Nc1nnc(o1)-c1cccc(c1)C(F)(F)F
D22032,C[C@H](NC(=O)OCc1ccccc1)C(=O)NCC(=O)N[C@@H](CCC(O)=O)C(=O)N[C@@H](CO)C(=O)N[C@@H](CC1CCCCC1)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](CCC(O)=O)C(N)=O
D22033,Fc1ccc(cc1CS(=O)(=O)Nc1ccccc1-c1cccc2c1[nH]c1ccccc21)C#N
D22034,CC[C@H](C)[C@H](N)C(=O)N[C@H]1CSSC[C@H](NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](Cc2cnc[nH]2)NC(=O)[C@H](Cc2cnc[nH]2)NC(=O)CNC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](CC(O)=O)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@@H](NC(=O)[C@@H](NC1=O)C(C)C)C(C)C)C(=O)N[C@@H]([C@@H](C)O)C(N)=O
D22035,CC1(C)C(N)=Nc2cc(OCCCCN3Cc4ccc(OCc5cn(CC(=O)N6CCC(CCN7CCCC7)CC6)nn5)cc4C3)c(OCC3CC3)cc12
D22036,Cc1cc2nc3\C(=N/O)c4ccccc4-c3nc2cc1C
D22037,Nc1nc2ncccc2[nH]1
D22038,OC(Cc1ccccc1)c1cc(cc2[nH]ncc12)C#C
D22039,Cn1cc(NC(=O)c2cn(Cc3ccc(Cl)c(Cl)c3)c(=O)c3cnccc23)cn1
D22040,C=CS(=O)(=O)c1ccc(Nc2nc(OCC3CCCCC3)c3nc[nH]c3n2)cc1
D22041,CCCC#CC1(OC(=O)Nc2ccc(Cl)cc12)C(F)(F)F
D22042,C\C=C\C[C@@H]1NC(=O)[C@H](CC(C)C)NC(=O)[C@H](C[C@@H](C)CO)N(C)C(=O)[C@H](C)NC(=O)[C@H](Cc2ccc(O)c(c2)[N+]([O-])=O)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](Cc2cn(c3ccccc23)C(C)(C)[C@H]2CO2)NC1=O
D22043,CN(C)c1cccc2c(cccc12)S(=O)(=O)N1C[C@@H](F)C[C@H]1C(=O)N[C@@H](CCc1ccccc1)C(=O)N[C@@H](CCCNC(N)=N)C(O)=O
D22044,C[C@](O)(Cn1ccc2cc(F)ccc12)C(=O)Nc1ccc(C#N)c(c1)C(F)(F)F
D22045,COc1cc2c(NCCCCCN3CCCC3)nc(nc2cc1OCCN)N1CCCC1
D22046,Cn1c(Cc2nn(C)c(=O)c3ccccc23)nnc1SCCCCCCCC(=O)Nc1ccc(Cl)cc1Cl
D22047,NC(=O)c1c(F)ccc(OCc2cccc(Cl)c2)c1F
D22048,CSCC[C@H](NC(=O)[C@H](CCCCN)NC(=O)[C@@H](NC(=O)[C@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](C)NC(=O)[C@H](CO)NC(=O)[C@H](C)N)[C@@H](C)O)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCC(O)=O)C(=O)N[C@@H](CS)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CC(C)C)C(=O)NCC(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCNC(N)=N)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CC(O)=O)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CS)C(=O)NCC(=O)N[C@@H](CCCCN)C(=O)NCC(=O)N[C@@H](Cc1ccc(O)cc1)C(O)=O
D22049,NC(=O)c1c(N)c(C(=O)c2ccc(Br)cc2)n2ccccc12
D22050,NC(=O)c1ccc(N)nc1
D22051,Cc1noc(C)c1-c1ccc2[nH]c(=O)cc(-c3ccccc3)c2c1
D22052,CN1CC(=O)N[C@H](CC(O)=O)C(=O)N2CCCC[C@@H]2C(=O)N[C@@H](Cc2ccc3ccccc3c2)C(=O)N[C@@H](CCCNC(N)=N)C(=O)N[C@@H](CCCNC(N)=N)C(=O)N[C@H](CCCNC(N)=N)C(=O)N[C@H]2CNC(=O)c3cc(cc(c3)C(=O)N3CCC[C@H]3C1=O)C(=O)NC[C@H](NC(=O)[C@H](CCCNC(N)=N)NC(=O)[C@H](CCCNC(N)=N)NC(=O)[C@H](CCCNC(N)=N)NC(=O)[C@H](CCCNC(N)=N)NC(=O)[C@H](Cc1ccc3ccccc3c1)NC(=O)[C@H](Cc1ccccc1)NC2=O)C(=O)N[C@@H](CCCCN)C(O)=O
D22053,NS(=O)(=O)c1ccc(Nc2nc(OCC3CCCCC3)c3nc[nH]c3n2)cc1
D22054,CC(C)C[C@H](NC(=O)[C@@H]1CCCN1C(=O)C12CC3CC(CC(C3)C1)C2)C(=O)N[C@@H](CCC(=O)OC(C)(C)C)C(=O)N[C@@H](C(C)C)C(=O)OCC=C
D22055,COc1cccc2C[C@H]3[C@@H](C[C@@H](CN3C)C(=O)N3CCN(CC3)c3ccc(cc3)[N+]([O-])=O)Cc12
D22056,Cn1cnc2n(CC(=O)NC3CCCCC3F)cc(-c3cc(Cl)c(O)c(c3)C(N)=O)c2c1=O
D22057,CC(C)NCC(O)c1ccc(cc1)[N+]([O-])=O
D22058,NCc1ccc(cc1)-c1cc2CCOc2c(c1)S(=O)(=O)Nc1ccsc1C(=O)N[C@@H](CCCNC(N)=N)C(O)=O
D22059,CN1CCN(CC1)c1ccc(cc1)S(=O)(=O)NCc1ccc(cc1)C(=O)Nc1cccnc1
D22060,Nc1c(Cl)cc(cc1Cl)-c1csc(NC(=O)CSc2nc(-c3cccc(c3)C(F)(F)F)c(C#N)c(=O)[nH]2)n1
D22061,CNC(=O)C1CCN(Cc2cccc(c2)-c2cc3CCOc3c(c2)S(=O)(=O)Nc2ccsc2C(=O)N[C@@H](CCCNC(N)=N)C(O)=O)CC1
D22062,C[C@@H](CCOc1ccccc1-c1cc(-c2ccccc2Cl)n(n1)-c1ccccc1)C(O)=O
D22063,NC(=O)c1ccc(OCc2c(sc3cccc(c23)C(F)(F)F)C(O)=O)cc1
D22064,Nc1ccc(Oc2ccc3nc(-c4ccccn4)c(nc3c2)-c2ccccn2)cc1
D22065,CC(=O)Nc1ccc(cc1Cl)-c1cc(CN2CCOCC2)c2ccc(Cl)cc2n1
D22066,COc1cccc2c(Nc3ccc4[nH]c(cc4c3)C(=O)N\N=C\c3ccc(SC)cc3)cc(C)nc12
D22067,CC(CC(=O)NC(N)=NCCCc1cnc[nH]1)c1ccccc1
D22068,OC(=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1-c1c2cc(Br)c(O)c(Br)c2oc2c(Br)c(=O)c(Br)cc12
D22069,COc1ccccc1C(=O)Nc1ccc(cc1)C(=O)Nc1ccccc1C(O)=O
D22070,Cc1[nH]n(C(=O)c2ccc(O)cc2)c(=O)c1N=Nc1ccc(cc1)S(=O)(=O)Nc1ncccn1
D22071,COc1ccc(cc1)S(=O)(=O)N(CC(N)=O)c1ccc(N(CC(N)=O)S(=O)(=O)c2ccc(NC(=O)CN3CCOCC3)cc2)c2ccccc12
D22072,[O-]c1c(Br)cc2c(Oc3c(Br)c([O-])c(Br)cc3C22OC(=O)c3c2c(Cl)c(Cl)c(Cl)c3Cl)c1Br
D22073,COC(=O)c1c(O)cc(O)c(Cl)c1CCc1nccn1Cc1ccccc1F
D22074,NC(=O)CC1NC(=O)C2(CCCCC2)NC(=O)C(Cc2ccc(OP(O)(O)=O)cc2)NC(=O)CS(=O)CC(NC(=O)C(Cc2ccc(O)cc2)NC1=O)C(N)=O
D22075,[O-][N+](=O)c1cccc(NC(=O)Nc2ccc3OCCOc3c2)c1
D22076,Cc1ccc(cc1CN1CC2(CCOCC2)Oc2nc(OCCCOCCCO)ccc2S1(=O)=O)[C@@H](c1ccn2c(nnc2c1C)C(F)(F)F)C(C)(C)C(O)=O
D22077,Cc1noc(n1)-c1cccc(CN2CCCC3(CCN(CC3)c3cnc4ccccc4n3)C2=O)c1
D22078,C[C@@H](NC(=O)c1cc(NC2CNC2)ccc1C)c1cccc(c1)-c1ccc(CNC2CCNC2=O)s1
D22079,Cc1[nH]n(C(=O)c2ccc(cc2)C(C)(C)C)c(=O)c1N=Nc1ccc(cc1)S(=O)(=O)Nc1ncccn1
D22080,C[C@H]1CN(C[C@@H](C)N1)c1ncc(F)c(Nc2ccc(NC(=O)c3cccc(Br)n3)cc2)n1
D22081,Cc1ccc(CNC(=O)COc2cc(c3c(nn(C)c3n2)-c2ccccc2)C(F)(F)F)cc1
D22082,CC1(C)CCC(C)(C)c2cc(NC(=O)c3ccc(cc3)C(O)=O)ccc12
D22083,C[C@H](O)[C@H]1NC(=O)[C@H](Cc2ccc(F)cc2)NC(=O)[C@@H](Cc2ccccc2)NC(=O)c2cc3cc(c2)C(=O)NC[C@H](NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@H](C)NC(=O)[C@H](CCCNC(N)=N)NC(=O)[C@H](Cc2ccc4ccccc4c2)NC(=O)[C@H]2CCCCN2C1=O)C(=O)N[C@@H](CCCNC(N)=N)C(=O)N[C@@H](CCCNC(N)=N)C(=O)N[C@@H](Cc1ccc2ccccc2c1)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCCNC(N)=N)C(=O)N[C@@H](CCCNC(N)=N)C(=O)N[C@@H](CNC3=O)C(=O)N[C@@H](CCCCN)C(O)=O
D22084,[O-][N+](=O)c1cc2=NC(=O)C(=O)N=c2cc1C#N
D22085,CCC(C)NC(=O)c1cccc(Cc2cc(Cl)ccc2OCc2ccc(Cl)cc2F)n1
D22086,NC(=N)NCCC[C@H](NC(=O)c1sccc1NS(=O)(=O)c1cc(cc2CCOc12)-c1cccc(CN2CCC(CC2)N2CCOCC2)c1)C(O)=O
D22087,CC(C)C[C@H](NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](C)NC(=O)[C@H](CCCNC(N)=N)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CO)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CC(O)=O)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](CC(N)=O)NC(=O)CN)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CCC(N)=O)C(O)=O
D22088,Cc1ccc(cn1)-c1noc(n1)-c1ccc(F)cc1NC(=O)CCCCCNC(=O)CCCC[C@@H]1SC[C@@H]2NC(=O)N[C@H]12
D22089,COc1cc(C)c(CC(C)N)cc1OC
D22090,OCC(CO)COc1nc(N2CC3CCC(C2)N3)c2cnc(c(F)c2n1)-c1cccc2cccc(Cl)c12
D22091,C[C@@H](NC(=O)c1cc(NC2CNC2)ccc1C)c1cccc(c1)-c1ccsc1
D22092,COC(=O)c1c(O)cc(O)c(Cl)c1CCc1nccn1Cc1ccccc1Cl
D22093,CCCCCCOC(=O)c1cccnc1
D22094,OCC1O[C@@H](S[C@@H]2CCCC(NC(=O)c3ccc(Cl)cc3)C2O)C(O)[C@@H](NC(=O)c2ccc(Cl)cc2)[C@H]1O
D22095,CC1=C(O)C(=O)C=C2C1=CC=C1[C@@]2(C)CC[C@@]2(C)[C@@H]3C[C@@](C)(CC[C@]3(C)CC[C@]12C)C(O)=O
D22096,COc1nc2ccc(cc2c(Cl)c1CC1CC1)[C@](O)(c1cnnn1C)c1ccc(C)nc1C
D22097,COc1nc2ccc(cc2c(Cl)c1CN1CC(C1)C(F)(F)F)[C@](O)(c1cnnn1C)c1ccc(C)nc1C
D22098,COc1nc2ccc(cc2c(Cl)c1C(C)C)[C@@](O)(c1cnnn1C)c1ccc(C)nc1C
D22099,COc1nc2ccc(cc2c(Cl)c1OC(C)C)C(O)c1ccc(C)nc1C
D22100,C[C@@H]1CCN(C[C@@H]1N(C)c1ncnc2[nH]ccc12)C(=O)N1CCCC1
D22101,O=c1[nH]c2ccc(cc2[nH]1)C1=NN=C(NCC2CC2)SC1
D22102,COCc1ccc(Cl)c2c(COc3c(F)cc(cc3F)C(N)=O)c(sc12)C(O)=O
D22103,COc1ccc(cc1)[C@@H]1Cc2cc(Cl)ccc2N(CCN(C)C)C(=O)[C@@H]1OC(C)=O
D22104,COc1ccc(cc1)[C@@H]1Cc2c(cccc2C(=O)OCc2ccccc2)N(CCN(C)C)C(=O)[C@@H]1OC(C)=O
D22105,CC(C)c1cc(ccc1O)C(CCCO)c1c(C)cc(OCC(O)=O)cc1C
D22106,COc1ccc(C(c2ccc(O)c(c2)C(C)C)c2c(C)cc(OCC(O)=O)cc2C)c(OC)c1
D22107,Nc1nc2nc(SCC(=O)c3ccccc3)[nH]c2c(=O)[nH]1
D22108,C[C@H](O)[C@H]1NC(=O)[C@@H](NC(=O)[C@H](Cc2cnc[nH]2)NC(=O)c2cc3cc(c2)C(=O)NC[C@H](NC(=O)[C@@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CCCNC(N)=N)NC(=O)[C@H](Cc2ccc4ccccc4c2)NC(=O)[C@H]2CCCCN2C1=O)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1ccc2ccccc2c1)C(=O)N[C@@H](CCCNC(N)=N)C(=O)N[C@@H](CCCNC(N)=N)C(=O)N[C@@H](CCCNC(N)=N)C(=O)N[C@@H](CCCNC(N)=N)C(=O)N[C@@H](CNC3=O)C(=O)N[C@@H](CCCCN)C(O)=O)c1ccccc1
D22109,OC(Cn1ccnc1)c1ccc(cc1)N=[N+]=[N-]
D22110,CCCCc1c(C)nc2nc(SCc3nc4n(CCCC)c(=O)[nH]c(=O)c4n3CC)nn2c1C
D22111,COC(=O)c1c(O)cc(O)c(Cl)c1CCc1nccn1Cc1ccc(cc1)C#C
D22112,Nc1nc2[nH]c(SCc3cccc(c3)[N+]([O-])=O)nc2c(=O)[nH]1
D22113,Nc1ncnc2n([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)c(NCc3ccccc3)nc12
D22114,OC(=O)c1nc([nH]c1C(=O)N(Cc1ccccc1)Cc1ccccc1)-c1cccc(Cl)c1
D22115,CC(=O)N1CCCC1C#CCN1CCCC1
D22116,ONC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(=O)Nc1nc(cs1)-c1ccccc1
D22117,NCc1cc(=O)[nH]o1
D22118,Cc1cc(C)c(Nc2cc(c(N)c3C(=O)c4ccccc4C(=O)c23)S([O-])(=O)=O)c(C)c1
D22119,CO[C@H]1CC(C)=Cc2c(O)c(NC(=O)C(C)=CC=C[C@H](OC)[C@@H](OC(N)=O)\C(C)=C\[C@H](C)[C@H]1O)cc(O)c2N1CCC1
D22120,Cn1ncc2cc(ccc12)[C@@H]1CN(C[C@H]1c1ccc(cc1)C#N)C(=O)[C@H]1CC[C@H](N)CC1
D22121,COc1ccc(cc1O)C(=O)C1=C2OC(C)(C)[C@@H](CC=C(C)C)C[C@@]22C[C@@H](CC=C(C)C)C(C)(C)[C@](CC=C(C)C)(C2)C1=O
D22122,O[C@H](CNC(=O)c1ccc(Cl)cc1)[C@H](O)[C@H]1O[C@@](C[C@@H](O)[C@@H]1NS(=O)(=O)c1ccccc1[N+]([O-])=O)(OCc1cccc(F)c1F)C([O-])=O
D22123,CCC(=O)Nc1cccc(c1)N1C(=O)N(C)Cc2cnc(Nc3ccc(cc3OC)N3CCN(C)CC3)nc12
D22124,COc1cccc(c1)C(=O)Nc1cc(ccc1N1CCN(C)CC1)[N+]([O-])=O
D22125,CCOc1ccc(cc1Nc1cc(cc(c1)C(=O)OC)C(=O)OC)C(C)=O
D22126,CCOc1ccc(cc1NC(=O)c1ccc(OCCN2CCNCC2)c(c1)C(=O)OC)C(C)=O
D22127,Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](N2CCCC2=O)C(C)(C)C)cc1
D22128,COc1ccc(c2ccccc12)S(=O)(=O)Nc1cc(ccc1F)C(O)=O
D22129,CCCCN1CC(=O)N[C@@H](Cc2c[nH]c3ccccc23)C(=O)N[C@@H](C)C(=O)N[C@@H](CCCNC(N)=N)C(=O)N[C@@H](CC(O)=O)C(=O)N[C@@H](Cc2cnc[nH]2)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCCNC(N)=N)C(=O)NC2C[Se][Se]CC(NC(=O)[C@H](C)N)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CSSC[C@H](NC2=O)C(N)=O)C(=O)N[C@@H](CO)C(=O)N[C@@H](CO)C1=O
D22130,C(N1CCCC1)c1ccc(cc1)N1CCC(CC1)N1CCCC1
D22131,OC(=O)CSC1=CC(=O)c2ccccc2C1=O
D22132,CNC(=O)O[C@H]1CCC[C@@H]1[C@@]1(CN(C)Cc2ccccc12)C1CCN(CC2CN(C2)c2ccc(cc2)S(=O)(=O)c2ccncc2)CC1
D22133,Cn1cc(CC(=O)Nc2cc(Oc3ccc4nc(NC(=O)C5CC5)sc4c3)ccc2F)c2ccccc12
D22134,OC[C@H]1O[C@@H](S[C@@H]2O[C@H](CO)[C@H](O)[C@H](OCc3cc4cc(Cl)ccc4oc3=O)[C@H]2O)[C@H](O)[C@@H](OCc2cc3cc(Cl)ccc3oc2=O)[C@H]1O
D22135,CC(C)C(=O)c1c(nn2ccccc12)C(C)C
D22136,N[C@@H]1CCCCNC(=O)CC[C@@H](NC(=O)[C@H](CC(O)=O)NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](CCCNC(N)=N)NC(=O)[C@H](CO)NC1=O)C(O)=O
D22137,COc1ccc(cc1)-n1nnc2cnc(N[C@H]3CC[C@H](N)C3)nc12
D22138,Oc1ccc(cc1F)-n1cc(CNC(=O)c2cc3cc(Cl)ccc3[nH]2)nn1
D22139,OC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)c1cc2c(F)cccc2[nH]1
D22140,C[C@]12CC[C@H]3[C@H]([C@@H]1CCC2=O)[C@@H](CC1=CC(=O)CC[C@]31C)\C=C\C=C\C=C\[C@@H]1CC2=CC(=O)CC[C@]2(C)[C@H]2CC[C@@]3(C)[C@@H](CCC3=O)[C@H]12
D22141,CNC(=O)CCC(=O)N1CCC[C@H]1C(=O)N[C@@H]1COC(=O)c2ccccc2CSC[C@@H](NC1=O)C(=O)N(C)C
D22142,CCCc1cc(NNC(=O)Nc2cc(Cl)nc(Cl)c2)nc2n(C)ncc12
D22143,Nc1nc(Nc2ccc(cc2)S(N)(=O)=O)nn1C(=O)Nc1ccc(cc1)-c1cncc(n1)C(O)=O
D22144,COCCOCCOCCOC(=O)C(=C\c1ccc2cc(ccc2c1)N1CCCCC1)\C#N
D22145,Nc1c(cnn1-c1ccc(OC(F)(F)F)cc1)C(=O)C1CCNCC1
D22146,CN(C1CCCc2c(ccc(C)c12)-c1ccc2c(C)n[nH]c2c1)C(=O)c1ncccc1C(F)F
D22147,CCOCCCNC(=O)c1coc(n1)-c1ccc(cc1)C(=C/CCCCC(O)=O)\c1cccnc1
D22148,Ic1cccc(c1)C1CC(c2ccccc2)n2nnnc2N1
D22149,NC(=N)NCCC[C@H](NC(=O)c1sccc1NS(=O)(=O)c1cc(cc2CCOc12)-c1cccc(CN2CCC(CC#N)CC2)c1)C(O)=O
D22150,O[C@@H]1[C@@H](COP(O)(=O)OP(O)(=O)OP(O)(=O)OP(O)(O)=O)O[C@H]([C@@H]1O)n1cnc2cncnc12
D22151,C[C@@H](NC(=O)c1cc(NC2CNC2)ccc1C)c1cccc(c1)-c1ccc(s1)C(=O)NCC1CCO1
D22152,CC(C)[C@@H]1NC(=O)[C@H](CC(N)=O)NC(=O)C2(CCCCC2)NC(=O)[C@H](Cc2ccc(OP(O)(O)=O)cc2)NC(=O)CSC[C@H](NC1=O)C(N)=O
D22153,COc1cc2c(NC3CCN(CC3)C(C)C)nc(nc2cc1OCCCN1CCCC1)C1CCCCC1
D22154,CNC(=O)c1c(O)c(NS(=O)(=O)c2cc(Br)ccc2O)cc(C2CC2)c1F
D22155,COc1ccc(cc1)S(=O)(=O)N(CC(N)=O)c1ccc(N(CC(N)=O)S(=O)(=O)c2ccc(NC(=O)CCN3CCCCC3)cc2)c2ccccc12
D22156,COc1ccccc1-c1nc(SC(C(N)=O)c2nc(cs2)-c2cccc(c2)[N+]([O-])=O)[nH]c(=O)c1C#N
D22157,NC(=N)NCCC[C@H](NC(=O)c1sccc1NS(=O)(=O)c1cc(cc2CCOc12)-c1cccc(Cc2cn[nH]c2)c1)C(O)=O
D22158,CN(C)CCOc1nc(N2CC3CCC(C2)N3)c2cnc(c(F)c2n1)-c1cccc2cccc(Cl)c12
D22159,Oc1ccc(cc1I)C#N
D22160,CSCC[C@H](NC(=O)[C@@H](NC(=O)[C@@H](N)CC(C)C)C(C)C)C(=O)N[C@@H](Cc1ccc(OP(O)(O)=O)cc1)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CC(C)C)C(=O)NCC(=O)N[C@@H](CCC(O)=O)C(O)=O
D22161,COc1cccc(c1)-c1nc(SC(C(N)=O)c2nc(cs2)-c2cccc(c2)-c2cccnc2F)[nH]c(=O)c1C#N
